TagNumber,Make,Year,Expired,TicketProcessing,TicketAll,Insurance,Horsepower,Torque,Length,Width,Weight,EngineSize,ABS,BreakAssist,GPS,CompanyNumber
542-AA,順益,200407,無,0,3,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11695
583-W2,斯堪尼亞,201510,無,0,1,有,298.4kW(400HP),214.2kg-m,1220,250,17.0,12740,有,引擎排氣煞車,有,11695
589-NN,順益,200606,無,0,4,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11695
676-V9,富豪,201602,無,0,0,有,338kW,223kg-m,1220,250,17.0,10837,有,引擎減速器引擎排氣煞車,無,11695
728-XX,斯堪尼亞,201209,無,0,7,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,11695
843-XX,國瑞,201309,無,0,1,有,無資料,無資料,1220,250,16.0,7684,無,無,無,11695
872-XX,斯堪尼亞,201408,無,0,2,有,無資料,無資料,1220,250,17.0,12740,無,無,無,11695
898-SS,斯堪尼亞,201106,無,0,2,有,279.0kW,193.8kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,11695
910-UU,順益,201201,無,0,2,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11695
950-UU,順益,201207,無,0,4,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11695
999-DD,成運,200709,無,0,5,有,279.0KW,193.7kg-m,1220,250,17.0,11705,有,引擎排氣煞車,無,11695
LL-679,VOLVO,199706,無,0,6,有,310kw,188.7kg-m,1220,250,17.0,12130,無,引擎排氣煞車,無,11695
196-RR,順益,201201,無,0,4,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,有,11725
226-GG,MITSUBISHI,200302,無,0,20,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,有,11725
311-BB,順益,200603,無,0,15,有,257.4kw(350ps),145kg-m,1218,249,17.0,11945,無,引擎排氣煞車,有,11725
318-EE,國瑞,200506,無,0,20,有,220.6kw(300.0ps),110.0kg-m,1220,250,16.5,10520,無,無,有,11725
326-RR,順益,201207,無,0,11,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11725
327-RR,順益,201207,無,1,7,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11725
438-MM,順益,200408,無,0,21,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,11725
653-LL,順益,201002,無,1,7,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11725
A5-126,國瑞,200208,無,0,18,有,187.6kw(255.0ps),76.0kg-m,1208,250,14.0,7961,無,引擎排氣煞車,有,11725
Z5-403,順益,200402,無,0,10,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,11725
Z5-407,順益,200402,無,0,22,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,11725
Z5-622,順益,200601,無,0,6,有,176.5kw(240ps),72kg-m,1175,250,14.8,7545,無,引擎排氣煞車,有,11725
150-RR,順益,201111,無,0,5,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,11731
296-RR,成運,201107,無,1,20,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,11731
546-TT,成運,201204,無,1,6,有,250.1kw(340ps),145kg-m,1220,250,16.5,7640,有,無,有,11731
630-V8,順益,201402,無,0,10,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11731
631-V8,順益,201402,無,1,3,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11731
730-W2,順益,201607,無,0,0,有,199kW,80kg-m,1207,250,16.1,7545,有,引擎排氣煞車,有,11731
731-W2,順益,201607,無,1,0,有,199kW,80kg-m,1207,250,16.1,7545,有,引擎排氣煞車,有,11731
756-MM,順益,201001,無,0,13,有,204.5kw(278ps),82kg-m,1197,250,15.5,7545,無,引擎排氣煞車,有,11731
837-XX,國瑞,201309,無,0,1,有,205.9kw(280PS),84kg-m,1220,250,16.0,7684,有,無,有,11731
947-RR,順益,201001,無,0,8,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,11731
969-UU,順益,201111,無,2,4,有,204.5kw(278ps),82kg-m,1195,250,15.5,7545,無,引擎排氣煞車,有,11731
Z5-421,順益,200402,無,0,13,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11731
028-V7,ISUZU,201307,無,0,4,有,139.7kw(190.0ps),52.3kg-m,763,237,8.5,5193,無,無,有,11738
029-V7,ISUZU,201307,無,0,5,有,139.7kw(190.0ps),52.3kg-m,763,237,8.5,5193,無,無,有,11738
419-EE,順益,201007,無,0,9,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,11738
420-EE,順益,201007,無,0,14,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,有,11738
646-DD,國瑞,200705,無,0,16,有,286.8kw(390.0ps),199.0kg-m,1215,250,17.0,12913,有,引擎減速器,有,11738
065-MM,順益,200502,無,1,21,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,有,11740
070-DD,MAN,200103,無,1,16,有,無資料,無資料,1220,250,17.0,12816,無,無,無,11740
161-UU,MAN,201203,無,0,32,有,265kw,183.6kg-m,1220,250,17.0,10518,有,無,無,11740
235-W2,MAN,201404,無,8,49,有,294kW,193.8kg-m,1220,250,17.0,10518,有,引擎排氣煞車,無,11740
273-W2,國瑞,201208,無,0,3,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,有,11740
419-AA,順益,200410,無,0,18,有,257.4kw(350ps),145kg-m,1218,249,17.0,11945,無,引擎排氣煞車,無,11740
421-AA,順益,200410,無,0,57,有,257.4kw(350ps),145kg-m,1218,249,17.0,11945,無,引擎排氣煞車,無,11740
479-SS,斯堪尼亞,201009,無,2,4,有,228.0kW,158.1kg-m,1220,250,17.0,8867,有,引擎排氣煞車,無,11740
509-UU,順益,201101,無,0,2,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,無,11740
589-LL,MITSUBISHI,200302,有,1,4,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,無,無,11740
618-V9,順益,200404,無,0,0,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11740
675-HH,順益,200603,無,0,8,有,176.5kw(240ps),72kg-m,1190,250,14.8,7545,無,引擎排氣煞車,無,11740
683-NN,順益,200805,有,1,9,有,204.5kw(278ps),82kg-m,1196,250,15.5,7545,無,引擎排氣煞車,無,11740
729-YY,國瑞,201408,無,0,0,有,無資料,無資料,1218,250,16.0,7684,無,無,無,11740
762-W2,順益,201106,無,0,0,有,204.5kw(278ps),82kg-m,1205,250,15.5,7545,無,引擎排氣煞車,無,11740
763-W2,順益,201107,無,0,0,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11740
803-NN,HYUNDAI,200605,無,0,10,有,無資料,無資料,1220,249,16.5,12920,無,無,無,11740
927-EE,VOLVO,200204,無,0,18,有,224kw,131.5kg-m,1219,250,16.5,7284,無,引擎排氣煞車,無,11740
MM-137,MAN,199804,無,0,2,有,無資料,無資料,1220,250,17.0,11967,無,無,無,11740
Y3-629,MAN,200003,無,0,15,有,無資料,無資料,1220,250,17.0,12816,無,無,無,11740
Y3-928,MAN,200003,無,0,11,有,無資料,無資料,1220,250,17.0,12816,無,無,無,11740
391-RR,順益,201109,無,0,1,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11744
460-CC,FUSO,200612,無,0,11,有,149.3kw(203ps),60kg-m,973,250,11.0,7545,無,無,有,11744
576-HH,FUSO,200406,無,0,27,有,149.3kw(203ps),60kg-m,955,250,11.0,7545,無,無,無,11744
833-RR,MITSUBISHI,200907,無,0,1,有,110.3kw(150ps),48kg-m,699,206,5.5,4899,無,無,無,11744
840-FF,順益,200404,無,0,7,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11744
961-XX,MAN,201503,無,0,2,有,294kW,193.8kg-m,1220,250,17.0,10518,有,引擎排氣煞車,無,11744
976-XX,MITSUBISHI,199905,無,0,0,有,108.1kw(147ps),38kg-m,699,201,5.5,3907,無,無,無,11744
Z5-086,MITSUBISHI,200202,無,0,4,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11744
023-GG,TOYOTA,200404,無,0,0,有,無資料,無資料,699,203,5.29,4104,無,無,無,11753
322-QQ,MITSUBISHI,200208,無,0,7,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11753
337-AA,MITSUBISHI,200006,無,0,4,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11753
A4-007,MITSUBISHI,200008,有,0,4,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11753
ZZ-680,MITSUBISHI,199803,無,0,4,有,無資料,無資料,1210,250,16.5,11149,無,無,無,11753
007-V9,三菱,199605,無,0,0,有,蒐集中,蒐集中,695,200,5.5,3907,蒐集中,蒐集中,蒐集中,11755
013-V9,MITSUBISHI,200205,無,0,0,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11755
018-V9,MITSUBISHI,199906,無,0,0,有,108.1kw(147ps),38kg-m,699,201,5.5,3907,無,無,無,11755
131-HH,MITSUBISHI,200406,無,0,0,有,無資料,無資料,1190,250,14.8,7545,無,無,無,11755
330-GG,順益,200401,無,0,6,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11755
332-FF,MITSUBISHI,200205,無,0,7,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11755
367-MM,MITSUBISHI,200704,無,0,7,有,110.3kw(150ps),48kg-m,699,202,5.7,4899,無,無,無,11755
375-MM,MITSUBISHI,200704,無,0,8,無,110.3kw(150ps),48kg-m,699,202,5.7,4899,無,無,無,11755
522-V6,MITSUBISHI,200106,無,0,0,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11755
549-BB,國瑞,200104,無,0,13,有,220.6kw(300.0ps),110.0kg-m,1220,250,16.5,10520,無,無,無,11755
601-GG,國瑞,200404,無,0,6,有,無資料,無資料,699,202,5.29,4104,無,無,無,11755
606-V7,MITSUBISHI,200203,無,0,6,有,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11755
899-XX,MITSUBISHI,199802,無,0,0,有,無資料,無資料,1220,250,16.5,11149,無,無,無,11755
972-QQ,MITSUBISHI,199806,無,0,0,有,無資料,無資料,1210,250,16.5,11149,無,無,無,11755
980-QQ,MITSUBISHI,200009,無,0,0,有,108.1kw(147ps),38kg-m,699,201,5.7,3907,無,無,無,11755
A3-095,TOYOTA,199902,有,1,24,有,無資料,無資料,699,202,5.29,4104,無,無,無,11755
A4-586,MITSUBISHI,200108,無,0,6,無,235.4kw(320ps),125kg-m,1220,250,17.0,11945,無,無,無,11755
A5-107,國瑞,199201,無,0,17,有,蒐集中,蒐集中,1170,250,13.5,7412,蒐集中,蒐集中,蒐集中,11755
Y3-228,MAN,199901,無,0,17,有,無資料,無資料,1220,250,17.0,11967,無,無,無,11755
ZZ-852,三菱,199810,無,0,7,有,無資料,無資料,1220,250,16.5,11149,無,無,無,11755
ZZ-903,MITSUBISHI,199901,無,0,3,有,無資料,無資料,1220,250,16.5,11149,無,無,無,11755
018-BB,順益,200502,無,0,9,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
020-XX,順益,201202,無,0,6,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11766
040-FF,VOLVO,200301,無,0,13,有,287kw,200.4kg-m,1220,250,23.5,12130,有,引擎排氣煞車,無,11766
088-HH,順益,200502,無,0,2,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
136-KK,順益,200502,無,0,3,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
155-AA,順益,200402,無,0,8,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
207-DD,國瑞,201003,無,0,38,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,無,11766
271-GG,SCANIA,200110,無,0,8,有,250.0kW,163.2kg-m,1220,250,24.6,10640,無,引擎減速器,無,11766
295-KK,順益,200501,無,0,16,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
309-LL,成運,200603,無,0,6,有,無資料,無資料,1220,250,17.0,10640,無,無,無,11766
528-AA,福方,200406,無,0,13,有,250.0kW,163.2kg-m,1220,250,17.0,10640,無,引擎減速器,有,11766
587-LL,國瑞,200705,無,0,8,有,193.4kw(263.0ps),81.0kg-m,1210,250,16.0,7684,無,無,有,11766
603-V7,順益,200905,無,0,1,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11766
656-V7,順益,201001,無,0,3,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11766
700-AA,順益,200406,無,0,19,有,257.4kw(350ps),145kg-m,1220,250,17.0,11945,無,引擎排氣煞車,無,11766
711-W2,富豪,201607,無,0,2,有,338kW,223kg-m,1220,250,17.0,10837,有,引擎減速器引擎排氣煞車,無,11766
811-GG,富豪,200501,無,0,3,有,317kw,207.4kg-m,1220,250,25.0,12130,有,引擎排氣煞車,無,11766
851-FF,SCANIA,200105,無,0,28,有,250.0kW,163.2kg-m,1220,250,24.6,10640,無,引擎減速器,無,11766
889-WW,順益,201205,無,0,1,有,279.5kw(380ps),175kg-m,1220,250,17.0,12882,無,引擎排氣煞車,無,11766
152-RR,順益,201006,無,0,4,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
156-RR,順益,201006,無,1,3,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11767
157-RR,順益,201006,無,1,6,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
158-RR,順益,201006,無,0,3,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
181-RR,順益,201005,無,0,3,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11767
182-RR,順益,201005,無,0,4,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
186-RR,順益,201006,無,0,3,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
187-RR,順益,201005,無,0,5,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11767
192-UU,順益,201102,無,0,1,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,無,11767
607-W2,順益,201604,無,0,1,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,無,11767
608-W2,順益,201604,無,0,1,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,無,11767
796-MM,順益,200706,無,0,19,有,279.5kw(380ps),175kg-m,1218,250,17.0,12882,無,引擎排氣煞車,無,11767
936-RR,MITSUBISHI,201002,無,0,13,有,110.3kw(150ps),48kg-m,699,206,5.5,4899,無,無,無,11767
216-W2,順益,201501,無,0,0,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,無,11769
217-W2,順益,201501,無,0,0,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,無,11769
223-RR,順益,201202,無,0,2,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
229-RR,順益,201202,無,0,1,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
230-RR,順益,201202,無,0,3,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
231-RR,順益,201202,無,0,7,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
232-RR,順益,201202,無,0,7,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
233-RR,順益,201202,無,0,3,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
249-RR,順益,201204,無,0,5,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
250-RR,順益,201204,無,0,4,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
920-UU,順益,201204,無,0,4,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
921-UU,順益,201204,無,0,2,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
922-UU,順益,201204,無,0,8,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
923-UU,順益,201204,無,0,2,有,204.5kw(278ps),82kg-m,1207,250,15.5,7545,無,引擎排氣煞車,無,11769
072-W2,國瑞,201310,無,0,14,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,11796
073-W2,國瑞,201310,無,0,4,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,11796
075-W2,國瑞,201310,無,0,4,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,11796
076-W2,國瑞,201310,無,0,12,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,11796
077-W2,國瑞,201310,無,0,1,有,205.9kw(280.0ps),84.0kg-m,1220,250,16.0,7684,有,無,有,11796
157-ZZ,國瑞,201501,無,0,5,有,無資料,無資料,1218,250,16.0,7684,無,無,有,11796
158-ZZ,國瑞,201501,無,0,3,有,無資料,無資料,1218,250,16.0,7684,無,無,有,11796
229-W2,國瑞,201410,無,0,2,有,207.41kW(282PS),86kg-m,1220,250,16.0,7684,有,引擎排氣煞車,有,11796
230-W2,國瑞,201410,無,0,0,有,207.41kW(282PS),86kg-m,1220,250,16.0,7684,有,引擎排氣煞車,有,11796
383-YY,ISUZU,201401,無,0,4,有,139.7kw(190PS),52.3kg-m,744,230,8.5,5193,有,引擎排氣煞車,有,11796
390-W2,ISUZU,201401,無,0,5,有,139.7kw(190PS),52.3kg-m,744,230,8.5,5193,有,引擎排氣煞車,無,11796
419-YY,ISUZU,201401,無,0,12,有,139.7kw(190PS),52.3kg-m,744,230,8.5,5193,有,引擎排氣煞車,有,11796
483-TT,順益,201201,無,0,106,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,有,11796
485-TT,順益,201201,無,0,139,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,有,11796
561-YY,順益,201405,無,0,4,有,199kw,80kg-m,1210,250,15.5,7545,有,引擎排氣煞車,有,11796
573-XX,國瑞,201204,無,0,126,有,193.4kw(263.0ps),81.0kg-m,1220,250,16.0,7684,無,無,有,11796
666-TT,順益,201203,無,0,148,有,204.5kw(278ps),82kg-m,1212,250,15.5,7545,無,引擎排氣煞車,有,11796
680-TT,順益,201203,無,0,168,有,204.5kw(278ps),82kg-m,1212,250,15.5,7545,無,引擎排氣煞車,有,11796
697-TT,國瑞,201203,無,0,180,有,171.4kw(233.0ps),70.0kg-m,1086,250,14.5,7684,無,引擎排氣煞車,有,11796
698-TT,國瑞,201203,無,0,151,有,171.4kw(233.0ps),70.0kg-m,1086,250,14.5,7684,無,引擎排氣煞車,有,11796
772-YY,國瑞,201408,無,2,4,有,無資料,無資料,1220,250,16.0,7684,無,無,有,11796
773-YY,國瑞,201408,無,0,7,有,無資料,無資料,1220,250,16.0,7684,無,無,有,11796
105-W2,國瑞,201309,無,0,18,有,205.9kw(280.0ps),84.0kg-m,1218,250,16.0,7684,有,無,有,11818
106-W2,國瑞,201309,無,0,14,有,205.9kw(280.0ps),84.0kg-m,1218,250,16.0,7684,有,無,有,11818
109-W2,國瑞,201309,無,0,12,有,205.9kw(280ps),84kg-m,1218,250,16.0,7684,有,無,有,11818
110-RR,順益,201109,無,0,21,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
215-YY,國瑞,201307,無,0,10,有,205.9kw(280.0ps),84.0kg-m,1218,250,16.0,7684,有,無,有,11818
223-TT,順益,201109,無,0,9,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
225-TT,順益,201109,無,1,7,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
270-RR,順益,201203,無,0,10,有,204.5kw(278ps),82kg-m,1212,250,15.5,7545,無,引擎排氣煞車,有,11818
330-SS,順益,201011,無,0,21,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
331-SS,順益,201011,無,0,19,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
332-SS,順益,201011,無,0,11,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
337-RR,順益,201206,無,0,19,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
338-RR,順益,201206,無,0,10,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
340-RR,順益,201206,無,0,10,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
341-RR,順益,201206,無,0,8,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
342-RR,順益,201206,無,0,15,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
391-DD,順益,201101,無,0,20,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
392-DD,順益,201101,無,0,20,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
393-DD,順益,201101,無,0,6,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
395-DD,順益,201101,無,2,8,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
395-SS,順益,201011,無,0,8,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
396-DD,順益,201101,無,1,11,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
426-YY,ISUZU,201401,無,0,14,有,139.7kw(190PS),52.3kg-m,744,230,8.5,5193,有,引擎排氣煞車,有,11818
428-YY,ISUZU,201401,無,0,22,有,139.7kw(190PS),52.3kg-m,744,230,8.5,5193,有,引擎排氣煞車,有,11818
510-YY,國瑞,201309,無,0,17,有,205.9kw,84.0kg-m,1218,250,16.0,7684,有,無,有,11818
520-XX,順益,201201,無,0,14,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
521-XX,順益,201201,無,0,8,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
522-XX,順益,201201,無,0,26,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
523-XX,順益,201201,無,1,32,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
525-XX,順益,201201,無,0,12,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
545-EE,順益,201101,無,0,26,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
546-EE,順益,201101,無,1,22,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
547-EE,順益,201101,有,1,58,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
548-EE,順益,201101,無,0,7,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
549-EE,順益,201101,無,0,18,有,204.5kw(278ps),82kg-m,1215,250,15.5,7545,無,引擎排氣煞車,有,11818
596-TT,順益,201202,無,0,14,有,204.5kw(278ps),82kg-m,1210,250,15.5,7545,無,引擎排氣煞車,有,11818
670-V8,順益,201403,無,0,13,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11818
671-V8,順益,201403,無,0,19,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11818
672-V8,順益,201403,無,0,15,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11818
673-V8,順益,201403,無,0,12,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11818
675-V8,順益,201403,無,0,7,有,199kw,80kg-m,1199,250,15.5,7545,有,引擎排氣煞車,有,11818
710-V8,順益,201408,有,2,19,有,無資料,無資料,1199,250,15.5,7545,無,無,有,11818
830-YY,順益,201501,無,0,14,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,有,11818
831-YY,順益,201501,無,0,11,有,199kW,80kg-m,1215,249,16.1,7545,有,引擎排氣煞車,有,11818
832-YY,順益,201501,無,0,13,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,有,11818
833-YY,順益,201501,無,0,11,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,有,11818
835-YY,順益,201501,無,0,18,有,199kW,80kg-m,1215,250,16.1,7545,有,引擎排氣煞車,有,11818
852-UU,順益,201106,無,0,26,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
863-UU,順益,201109,無,0,76,有,204.5kw(278ps),82kg-m,1199,250,15.5,7545,無,引擎排氣煞車,有,11818
